"File Path: S:\Durabler\Certificates\Testdataexport\S2 SEB 29x29 Snickers 09-1-25 15 18 42 PM\Precrack Command - Data Acquisition 1 - (Timed).csv   "
"Test: ASTM E1290 CTOD 34"
"Test Run: S2 SEB 29x29 Snickers"
"Date: 8/25/2025 3:59:06 PM"
""
""
"CycleCount","Axial COD ","Axial Force ","Running Time ","Axial Integer Count ","Rollover Running Time "
"CycleCount","mm","kN","sec","cycles","sec"
"1","-0.0619475831626914","-9.5443115234375","12.3780927658081","5.5","12.3780927658081"
"1","-0.0618689082330093","-9.559224609375","12.3802080154419","5.5","12.3802080154419"
"1","-0.0619354250375181","-9.556791015625","12.38232421875","5.5","12.38232421875"
"1","-0.0619003767496906","-9.554416015625","12.3844404220581","5.5","12.3844404220581"
"1","-0.0620255450485274","-9.563134765625","12.3865556716919","5.5","12.3865556716919"
"1","-0.0620806240476668","-9.551291015625","12.388671875","5.5","12.388671875"
"1","-0.0618946578470059","-9.555171875","12.3907880783081","5.5","12.3907880783081"
"1","-0.0619919301243499","-9.5592353515625","12.3929033279419","5.5","12.3929033279419"
"1","-0.0620262653683312","-9.5441455078125","12.39501953125","5.5","12.39501953125"
"1","-0.0620284044998698","-9.5500341796875","12.3971357345581","5.5","12.3971357345581"
"1","-0.0620577338850126","-9.562861328125","12.3992509841919","5.5","12.3992509841919"
"1","-0.0619926431681961","-9.5604453125","12.4013671875","5.5","12.4013671875"
"1","-0.0621256840531714","-9.55176953125","12.4034833908081","5.5","12.4034833908081"
"1","-0.0620849168626592","-9.5677451171875","12.4055986404419","5.5","12.4055986404419"
"1","-0.0620992213953286","-9.5706572265625","12.40771484375","5.5","12.40771484375"
"1","-0.0621120925643481","-9.5838720703125","12.4098310470581","5.5","12.4098310470581"
"1","-0.0621221042820252","-9.5865517578125","12.4119462966919","5.5","12.4119462966919"
"1","-0.0621364088146947","-9.58723828125","12.4140625","5.5","12.4140625"
"1","-0.0622665902483277","-9.5859775390625","12.4161787033081","5.5","12.4161787033081"
"1","-0.062348844949156","-9.5933349609375","12.4182939529419","5.5","12.4182939529419"
"1","-0.0622358347754925","-9.5967626953125","12.42041015625","5.5","12.42041015625"
"1","-0.0623731611995026","-9.603142578125","12.4225263595581","5.5","12.4225263595581"
"1","-0.0623574233031832","-9.6051201171875","12.4246416091919","5.5","12.4246416091919"
"1","-0.062298058765009","-9.591970703125","12.4267578125","6","12.4267578125"
"1","-0.0622544321231544","-9.5969326171875","12.4288740158081","6","12.4288740158081"
"1","-0.0623137966613285","-9.59309765625","12.4309892654419","6","12.4309892654419"
"1","-0.062052728026174","-9.607203125","12.43310546875","6","12.43310546875"
"1","-0.0621314029558562","-9.6091630859375","12.4334306716919","6","12.4334306716919"
"1","-0.0622758889221586","-9.5939130859375","12.4352216720581","6","12.4352216720581"
"1","-0.0620470018475316","-9.5999833984375","12.4373369216919","6","12.4373369216919"
"1","-0.0623009182163514","-9.5886796875","12.439453125","6","12.439453125"
"1","-0.0622622974333353","-9.5805","12.4415693283081","6","12.4415693283081"
"1","-0.0622158040641807","-9.5642783203125","12.4436845779419","6","12.4436845779419"
"1","-0.061931845266372","-9.554154296875","12.44580078125","6","12.44580078125"
"1","-0.0619218335486948","-9.5410634765625","12.4479169845581","6","12.4479169845581"
"1","-0.0617344412603416","-9.5216865234375","12.4500322341919","6","12.4500322341919"
"1","-0.0616879478911869","-9.50715234375","12.4521484375","6","12.4521484375"
"1","-0.0616722099948674","-9.486119140625","12.4542646408081","6","12.4542646408081"
"1","-0.0614154341747053","-9.479728515625","12.4563798904419","6","12.4563798904419"
"1","-0.0614039890933782","-9.4766640625","12.45849609375","6","12.45849609375"
"1","-0.0613775264355354","-9.4735126953125","12.4606122970581","6","12.4606122970581"
"1","-0.06159925396787","-9.447576171875","12.4627275466919","6","12.4627275466919"
"1","-0.0612852600170299","-9.4413349609375","12.46484375","6","12.46484375"
"1","-0.0613052834523842","-9.43965625","12.4669599533081","6","12.4669599533081"
"2","-0.0610914212302305","-9.440328125","12.4690752029419","6.5","12.4690752029419"
"2","-0.0613982701906934","-9.4266025390625","12.4705400466919","6.5","12.4705400466919"
"2","-0.06128239328973","-9.43750390625","12.47119140625","6.5","12.47119140625"
"2","-0.0612723815720528","-9.4426201171875","12.4733076095581","6.5","12.4733076095581"
"2","-0.0614769451203756","-9.4504189453125","12.4754228591919","6.5","12.4754228591919"
"2","-0.0614104283158667","-9.458400390625","12.4775390625","6.5","12.4775390625"
"2","-0.0616614852333441","-9.473982421875","12.4796552658081","6.5","12.4796552658081"
"2","-0.0616207107668743","-9.4975439453125","12.4817705154419","6.5","12.4817705154419"
"2","-0.0615541939623654","-9.5068984375","12.48388671875","6.5","12.48388671875"
"2","-0.061748745793011","-9.5359794921875","12.4860029220581","6.5","12.4860029220581"
"2","-0.0619103884673677","-9.5565458984375","12.4881181716919","6.5","12.4881181716919"
"2","-0.062258004618343","-9.57109375","12.490234375","6.5","12.490234375"
"2","-0.062227962189354","-9.5961240234375","12.4923505783081","6.5","12.4923505783081"
"2","-0.0626220717094839","-9.6346904296875","12.4944658279419","6.5","12.4944658279419"
"2","-0.0626742839813232","-9.651931640625","12.49658203125","6.5","12.49658203125"
"2","-0.0627880071988329","-9.6735068359375","12.4986982345581","6.5","12.4986982345581"
"2","-0.0626971741439775","-9.6900009765625","12.5008134841919","6.5","12.5008134841919"
"2","-0.0628523848718032","-9.7063037109375","12.5029296875","6.5","12.5029296875"
"2","-0.0628616835456342","-9.718482421875","12.5050458908081","6.5","12.5050458908081"
