"File Path: S:\Durabler\Certificates\Testdataexport\DAF431 C1-1 08-21-25 15 28 22 PM\Crack Size Check Cycle - Data Acquisition 1 - (Timed).csv   "
"Test: ASTM E 399 KIC 7"
"Test Run: DAF431 C1-1"
"Date: 8/12/2025 10:06:42 AM"
""
""
"CycleCount","Axial COD ","Axial Force ","Time ","Axial Displacement ","Axial Integer Count ","Running Time ","Rollover Running Time "
"CycleCount","mm","kN","sec","mm","cycles","sec","sec"
"1","-16.0466767847538","26.3688671875","83.1259765625","1.0501523502171","0.5","3.263671875","3.263671875"
"1","-16.0486157983541","25.543361328125","83.1510391235352","1.03897927328944","0.5","3.28873705863953","3.28873705863953"
"1","-16.0503108054399","24.735908203125","83.1761093139648","1.02491828147322","0.5","3.31380200386047","3.31380200386047"
"1","-16.0517599433661","23.87187109375","83.201171875","1.01264694239944","0.5","3.3388671875","3.3388671875"
"1","-16.0536393523216","23.04690234375","83.2262344360352","0.9993837447837","0.5","3.36393237113953","3.36393237113953"
"1","-16.055641695857","22.220126953125","83.2513046264648","0.984906801022589","0.5","3.38899731636047","3.38899731636047"
"1","-16.0576142370701","21.37920703125","83.2763671875","0.971065775956959","0.5","3.4140625","3.4140625"
"1","-16.0589851438999","20.559861328125","83.3014297485352","0.959075812716037","0.5","3.43912768363953","3.43912768363953"
"1","-16.0605125129223","19.73288671875","83.3264999389648","0.944214581977576","0.5","3.46419262886047","3.46419262886047"
"1","-16.0627905279398","18.917958984375","83.3515625","0.927672896068543","0.5","3.4892578125","3.4892578125"
"1","-16.064640134573","18.10266015625","83.3766250610352","0.914143864065409","0.5","3.51432299613953","3.51432299613953"
"1","-16.0659980028868","17.299736328125","83.4016952514648","0.898108177352697","0.5","3.53938794136047","3.53938794136047"
"1","-16.0672049969435","16.469896484375","83.4267578125","0.881312240380794","0.5","3.564453125","3.564453125"
"1","-16.0693116486073","15.655140625","83.4518203735352","0.865187961608171","0.5","3.58951830863953","3.58951830863953"
"1","-16.0716194659472","14.8248857421875","83.4768905639648","0.846766284666955","0.5","3.61458325386047","3.61458325386047"
"1","-16.0732455551624","13.9864814453125","83.501953125","0.828850897960365","0.5","3.6396484375","3.6396484375"
"1","-16.0741694271564","13.1734501953125","83.5270156860352","0.809635734185576","0.5","3.66471362113953","3.66471362113953"
"1","-16.0758271813393","12.36613671875","83.5520858764648","0.791284081060439","0.5","3.68977856636047","3.68977856636047"
"1","-16.078120097518","11.5717802734375","83.5771484375","0.773186446167529","0.5","3.71484375","3.71484375"
"1","-16.0806067287922","10.7726171875","83.6022109985352","0.750119856093079","0.5","3.73990893363953","3.73990893363953"
"1","-16.0817187279463","9.9696376953125","83.6272811889648","0.728614104446024","0.5","3.76497387886047","3.76497387886047"
"1","-16.0828344523907","9.151515625","83.65234375","0.704934471286833","0.5","3.7900390625","3.7900390625"
"1","-16.0842854529619","8.3493662109375","83.6774063110352","0.68131648004055","0.5","3.81510424613953","3.81510424613953"
"1","-16.0864442586899","7.554173828125","83.7024765014648","0.657641212455928","0.5","3.84016919136047","3.84016919136047"
"1","-16.0883273929358","6.76534814453125","83.7275390625","0.632308423519135","0.5","3.865234375","3.865234375"
"1","-16.0903502255678","5.95327392578125","83.7526016235352","0.605750130489469","0.5","3.89029955863953","3.89029955863953"
"1","-16.0911995917559","5.1414609375","83.7776718139648","0.579425366595387","0.5","3.91536450386047","3.91536450386047"
"1","-16.092961654067","4.33559130859375","83.802734375","0.551632547285408","0.5","3.9404296875","3.9404296875"
"1","-16.0948466509581","3.539791015625","83.8277969360352","0.522829068358988","0.5","3.96549487113953","3.96549487113953"
"1","-16.0967502743006","2.4651787109375","83.8528671264648","0.493764702696353","0.5","3.99055981636047","3.99055981636047"
"1","-16.0974375903606","0.924711669921875","83.8779296875","0.475082051707432","0.5","4.015625","4.015625"
"2","-16.0978920757771","0.323604248046875","101.987953186035","0.468693586299196","1","6.224609375","6.224609375"
