"File Path: S:\Durabler\Certificates\Testdataexport\PQR #3 6A 10-24-25 14 06 42 PM\Precrack Command - Data Acquisition 1 - (Timed).csv   "
"Test: ASTM E1290 CTOD 35"
"Test Run: PQR #3 6A"
"Date: 10/16/2025 1:26:54 PM"
""
""
"CycleCount","Axial COD ","Axial Force ","Running Time ","Axial Integer Count ","Rollover Running Time "
"CycleCount","mm","kN","sec","cycles","sec"
"1","-0.0917723154998384","-56.0252890625","11.72216796875","5.5","11.72216796875"
"1","-0.0919325320865028","-56.034578125","11.7242841720581","5.5","11.7242841720581"
"1","-0.0920248057809658","-56.034875","11.7263994216919","5.5","11.7263994216919"
"1","-0.0921299433684908","-56.03266015625","11.728515625","5.5","11.728515625"
"1","-0.0918288205866702","-56.04287109375","11.7306318283081","5.5","11.7306318283081"
"1","-0.0917966390261427","-56.0334453125","11.7327470779419","5.5","11.7327470779419"
"1","-0.0917408469831571","-56.039734375","11.73486328125","5.5","11.73486328125"
"1","-0.0916156786843203","-56.05571875","11.7369794845581","5.5","11.7369794845581"
"1","-0.0917322613531724","-56.0790625","11.7390947341919","5.5","11.7390947341919"
"1","-0.0920426828088239","-56.10805078125","11.7412109375","5.5","11.7412109375"
"1","-0.0922057661227882","-56.1589921875","11.7433271408081","5.5","11.7433271408081"
"1","-0.0922780018299818","-56.21662109375","11.7454423904419","5.5","11.7454423904419"
"1","-0.0924747000681236","-56.26454296875","11.74755859375","5.5","11.74755859375"
"1","-0.0922658437048085","-56.34018359375","11.7496747970581","5.5","11.7496747970581"
"1","-0.092281581601128","-56.40059375","11.7517900466919","5.5","11.7517900466919"
"1","-0.0925741187529638","-56.469140625","11.75390625","5.5","11.75390625"
"1","-0.0927536457311362","-56.5101875","11.7560224533081","5.5","11.7560224533081"
"1","-0.092782975116279","-56.5755234375","11.7581377029419","5.5","11.7581377029419"
"1","-0.092850204964634","-56.6138515625","11.76025390625","5.5","11.76025390625"
"1","-0.0929396119317971","-56.62948828125","11.7623701095581","5.5","11.7623701095581"
"1","-0.0929775269469246","-56.6088984375","11.7644853591919","5.5","11.7644853591919"
"1","-0.092911723186262","-56.57604296875","11.7666015625","6","11.7666015625"
"1","-0.0929639354581013","-56.51365234375","11.7687177658081","6","11.7687177658081"
"1","-0.0926198990782723","-56.4278359375","11.7708330154419","6","11.7708330154419"
"1","-0.0924968699109741","-56.306734375","11.77294921875","6","11.77294921875"
"1","-0.0919239537324756","-56.1721953125","11.7750654220581","6","11.7750654220581"
"1","-0.0914175543584861","-56.02192578125","11.7771806716919","6","11.7771806716919"
"1","-0.0913581825443543","-55.838828125","11.779296875","6","11.779296875"
"1","-0.0909390437300317","-55.66564453125","11.7814130783081","6","11.7814130783081"
"1","-0.0908997026272118","-55.47212109375","11.7835283279419","6","11.7835283279419"
"1","-0.0905420747585595","-55.29853125","11.78564453125","6","11.78564453125"
"1","-0.0902008978300728","-55.10273046875","11.7877607345581","6","11.7877607345581"
"1","-0.0896193960215896","-54.94199609375","11.7898759841919","6","11.7898759841919"
"1","-0.0891044110176153","-54.80846875","11.7919921875","6","11.7919921875"
"1","-0.0888805370777845","-54.68126171875","11.7941083908081","6","11.7941083908081"
"1","-0.0888955619302578","-54.5833671875","11.7962236404419","6","11.7962236404419"
"1","-0.0889542134245858","-54.53821875","11.79833984375","6","11.79833984375"
"1","-0.0885093177203089","-54.52859375","11.7999677658081","6","11.7999677658081"
"1","-0.0890471928869374","-54.53115234375","11.8004560470581","6","11.8004560470581"
"1","-0.0891294475877658","-54.57107421875","11.8025712966919","6","11.8025712966919"
"1","-0.0892424577614293","-54.63515234375","11.8046875","6","11.8046875"
"1","-0.08932900527725","-54.76661328125","11.8068037033081","6","11.8068037033081"
"2","-0.0894041077117436","-54.95940625","11.8089189529419","6.5","11.8089189529419"
"2","-0.0898010766832158","-55.2021171875","11.81103515625","6.5","11.81103515625"
"2","-0.0904841435840353","-55.49892578125","11.8131513595581","6.5","11.8131513595581"
"2","-0.0913374387891963","-55.828875","11.8152666091919","6.5","11.8152666091919"
"2","-0.0923602565308101","-56.1801875","11.8173828125","6.5","11.8173828125"
"2","-0.0933280025492422","-56.543859375","11.8194990158081","6.5","11.8194990158081"
"2","-0.0936670330702327","-56.901359375","11.8216142654419","6.5","11.8216142654419"
"2","-0.0941755788517185","-57.2386328125","11.82373046875","6.5","11.82373046875"
"2","-0.0944817074923776","-57.55773046875","11.8258466720581","6.5","11.8258466720581"
"2","-0.0949194436543621","-57.81853125","11.8279619216919","6.5","11.8279619216919"
"2","-0.0953142662183382","-58.056453125","11.830078125","6.5","11.830078125"
"2","-0.0958185191848315","-58.2522265625","11.8321943283081","6.5","11.8321943283081"
"2","-0.0965130311669782","-58.4129765625","11.8343095779419","6.5","11.8343095779419"
"2","-0.0967726737144403","-58.5188671875","11.83642578125","6.5","11.83642578125"
"2","-0.0971689223661087","-58.54630078125","11.8385419845581","6.5","11.8385419845581"
"2","-0.0970659239101224","-58.55547265625","11.8401689529419","6.5","11.8401689529419"
"2","-0.0970873807091266","-58.54613671875","11.8406572341919","6.5","11.8406572341919"
"2","-0.0965666768024676","-58.47891796875","11.8427734375","6.5","11.8427734375"
"2","-0.0960016259341501","-58.35929296875","11.8448896408081","6.5","11.8448896408081"
"2","-0.0955581635935232","-58.1688203125","11.8470048904419","6.5","11.8470048904419"
"2","-0.0951983893173747","-57.923796875","11.84912109375","6.5","11.84912109375"
"2","-0.0948257438722067","-57.616484375","11.8512372970581","7","11.8512372970581"
