"File Path: S:\Durabler\Certificates\Testdataexport\PQR #3 4B All Weld 10-24-25 14 04 51 PM\Crack Size Check Command - Data Acquisition 1 - (Timed).csv   "
"Test: ASTM E1290 CTOD 35"
"Test Run: PQR #3 4B All Weld"
"Date: 10/15/2025 10:37:56 AM"
""
""
"CycleCount","Axial COD ","Axial Force ","Running Time ","Axial Integer Count ","Rollover Running Time "
"CycleCount","mm","kN","sec","cycles","sec"
"1","0.000230312352300643","-2.43057958984375","0.0730794295668602","0","0.0730794295668602"
"1","-0.00632929823041195","-5.50048779296875","0.123046875","0","0.123046875"
"1","-0.013195753126638","-8.499291015625","0.17301432788372","0","0.17301432788372"
"1","-0.0190558439499","-11.48378515625","0.22298176586628","0","0.22298176586628"
"1","-0.02582001616247","-14.484541015625","0.27294921875","0","0.27294921875"
"1","-0.0321915140375495","-17.48149609375","0.322916656732559","0","0.322916656732559"
"1","-0.0385243874916341","-20.4670234375","0.372884124517441","0","0.372884124517441"
"1","-0.0452914246125147","-23.443169921875","0.4228515625","0","0.4228515625"
"1","-0.0514218809257727","-26.402697265625","0.472819000482559","0","0.472819000482559"
"1","-0.0576667771383654","-29.3920625","0.522786438465118","0","0.522786438465118"
"1","-0.0644230822217651","-32.3692890625","0.57275390625","0","0.57275390625"
"1","-0.0703711484675296","-35.36173046875","0.622721374034882","0","0.622721374034882"
"1","-0.0771710838307627","-38.348125","0.672688782215118","0","0.672688782215118"
"1","-0.0833737867651507","-41.33278515625","0.72265625","0","0.72265625"
"1","-0.0896394267329015","-44.305828125","0.772623717784882","0","0.772623717784882"
"1","-0.0962483900366351","-47.29641015625","0.822591125965118","0","0.822591125965118"
"1","-0.102461817732546","-50.27103125","0.87255859375","0","0.87255859375"
"1","-0.109045031422284","-53.25226953125","0.922526061534882","0","0.922526061534882"
"1","-0.115456583444029","-56.25086328125","0.972493469715118","0","0.972493469715118"
"1","-0.121481898531783","-59.23758984375","1.0224609375","0","1.0224609375"
"1","-0.119277479825541","-57.97171484375","1.07242834568024","0.5","1.07242834568024"
"1","-0.112649919174146","-54.99640234375","1.12239587306976","0.5","1.12239587306976"
"1","-0.106392144516576","-52.03232421875","1.17236328125","0.5","1.17236328125"
"1","-0.100183722679503","-49.06372265625","1.22233068943024","0.5","1.22233068943024"
"1","-0.0936434298637323","-46.095234375","1.27229821681976","0.5","1.27229821681976"
"1","-0.0872812306624837","-43.12367578125","1.322265625","0.5","1.322265625"
"1","-0.0811257341410965","-40.16352734375","1.37223303318024","0.5","1.37223303318024"
"1","-0.0744724238757044","-37.194359375","1.42220056056976","0.5","1.42220056056976"
"1","-0.0684142141835764","-34.22103515625","1.47216796875","0.5","1.47216796875"
"1","-0.0616464603808708","-31.246216796875","1.52213537693024","0.5","1.52213537693024"
"1","-0.0553629397472832","-28.267537109375","1.57210290431976","0.5","1.57210290431976"
"1","-0.0493519291921984","-25.282259765625","1.6220703125","0.5","1.6220703125"
"1","-0.0426821716246195","-22.33132421875","1.67203772068024","0.5","1.67203772068024"
"1","-0.0363822000508662","-19.385552734375","1.72200524806976","0.5","1.72200524806976"
"1","-0.03007650411746","-16.412515625","1.77197265625","0.5","1.77197265625"
"1","-0.0233573919103947","-13.4395869140625","1.82194006443024","0.5","1.82194006443024"
"1","-0.0173492426256416","-10.4776455078125","1.87190759181976","0.5","1.87190759181976"
"1","-0.010531425687077","-7.5113955078125","1.921875","0.5","1.921875"
"1","-0.00438094139099121","-4.5723408203125","1.97184240818024","0.5","1.97184240818024"
"1","0.00146985053106619","-1.69597314453125","2.02180981636047","0.5","2.02180981636047"
"2","-0.0001130104081426","-2.6564990234375","2.19596362113953","1","2.19596362113953"
"2","-0.00650596621198929","-5.705908203125","2.24593091011047","1","2.24593091011047"
"2","-0.0133631228891318","-8.69977734375","2.2958984375","1","2.2958984375"
"2","-0.0193812848010566","-11.666564453125","2.34586596488953","1","2.34586596488953"
"2","-0.0258221625699662","-14.668546875","2.39583325386047","1","2.39583325386047"
"2","-0.0325076580338646","-17.668853515625","2.44580078125","1","2.44580078125"
"2","-0.0386059291486163","-20.64690234375","2.49576830863953","1","2.49576830863953"
"2","-0.0453464999736752","-23.64437890625","2.54573559761047","1","2.54573559761047"
"2","-0.0514605053467676","-26.621189453125","2.595703125","1","2.595703125"
"2","-0.0582175271119922","-29.57825390625","2.64567065238953","1","2.64567065238953"
"2","-0.0645997497485951","-32.567287109375","2.69563794136047","1","2.69563794136047"
"2","-0.0705957427271642","-35.554390625","2.74560546875","1","2.74560546875"
"2","-0.0773012652643956","-38.5638125","2.79557299613953","1","2.79557299613953"
"2","-0.0837750412756577","-41.528515625","2.84554028511047","1","2.84554028511047"
"2","-0.0899069273145869","-44.51583203125","2.8955078125","1","2.8955078125"
"2","-0.0964586724876426","-47.520703125","2.94547533988953","1","2.94547533988953"
"2","-0.102661368146073","-50.47198828125","2.99544262886047","1","2.99544262886047"
"2","-0.108922002254985","-53.4662890625","3.04541015625","1","3.04541015625"
"2","-0.115592476504389","-56.4245078125","3.09537768363953","1","3.09537768363953"
"2","-0.12168288230896","-59.42005859375","3.14534497261047","1","3.14534497261047"
"2","-0.118381976790261","-57.7837734375","3.1953125","1.5","3.1953125"
"2","-0.112074849312194","-54.8490390625","3.24528002738953","1.5","3.24528002738953"
"2","-0.105418679595459","-51.8741484375","3.29524731636047","1.5","3.29524731636047"
"2","-0.0995213995338418","-48.89622265625","3.34521484375","1.5","3.34521484375"
"2","-0.0928029985516332","-45.92209375","3.39518237113953","1.5","3.39518237113953"
