"File Path: S:\Durabler\Certificates\Testdataexport\S3 SEB 29x29 Snickers 09-1-25 15 19 03 PM\Crack Size Check Command - Data Acquisition 1 - (Timed).csv   "
"Test: ASTM E1290 CTOD 34"
"Test Run: S3 SEB 29x29 Snickers"
"Date: 8/25/2025 4:00:35 PM"
""
""
"CycleCount","Axial COD ","Axial Force ","Running Time ","Axial Integer Count ","Rollover Running Time "
"CycleCount","mm","kN","sec","cycles","sec"
"1","-7.36713374749343E-05","-0.352092224121094","0.0712890625","0","0.0712890625"
"1","-0.00238823895415408","-0.747701049804688","0.12125650793314","0","0.12125650793314"
"1","-0.00575780859435326","-1.23653149414063","0.17122395336628","0","0.17122395336628"
"1","-0.0087776188593125","-1.77163806152344","0.22119140625","0","0.22119140625"
"1","-0.0122866631500074","-2.28510278320313","0.271158844232559","0","0.271158844232559"
"1","-0.0154023164213868","-2.80159521484375","0.321126312017441","0","0.321126312017441"
"1","-0.0184893615369219","-3.30154956054688","0.37109375","0","0.37109375"
"1","-0.0218131535802968","-3.792697265625","0.421061187982559","0","0.421061187982559"
"1","-0.0249531276494963","-4.2692294921875","0.471028655767441","0","0.471028655767441"
"1","-0.0278406150755472","-4.72894873046875","0.52099609375","0","0.52099609375"
"1","-0.0311365110974293","-5.22009912109375","0.570963561534882","0","0.570963561534882"
"1","-0.0342679013556335","-5.7277646484375","0.620930969715118","0","0.620930969715118"
"1","-0.0377840988221578","-6.24507177734375","0.6708984375","0","0.6708984375"
"1","-0.0407788757001981","-6.73617822265625","0.720865905284882","0","0.720865905284882"
"1","-0.0439388750237413","-7.2237158203125","0.770833313465118","0","0.770833313465118"
"1","-0.0468506805191282","-7.6869296875","0.82080078125","0","0.82080078125"
"1","-0.0499570378451608","-8.156283203125","0.870768249034882","0","0.870768249034882"
"1","-0.0529725548403803","-8.640162109375","0.920735657215118","0","0.920735657215118"
"1","-0.0564479814784136","-9.1425771484375","0.970703125","0","0.970703125"
"1","-0.0596265781496186","-9.6473349609375","1.02067053318024","0","1.02067053318024"
"1","-0.0607888687227387","-9.796111328125","1.07063806056976","0.5","1.07063806056976"
"1","-0.0579957959416788","-9.388609375","1.12060546875","0.5","1.12060546875"
"1","-0.0551862722204532","-8.892291015625","1.17057287693024","0.5","1.17057287693024"
"1","-0.0517172811669298","-8.39589453125","1.22054040431976","0.5","1.22054040431976"
"1","-0.0486516946693882","-7.89134130859375","1.2705078125","0.5","1.2705078125"
"1","-0.0456240159110166","-7.424904296875","1.32047522068024","0.5","1.32047522068024"
"1","-0.042765139369294","-6.95623779296875","1.37044274806976","0.5","1.37044274806976"
"1","-0.0394020098610781","-6.4712763671875","1.42041015625","0.5","1.42041015625"
"1","-0.0365331179636996","-5.99154931640625","1.47037756443024","0.5","1.47037756443024"
"1","-0.033357380743837","-5.4861533203125","1.52034509181976","0.5","1.52034509181976"
"1","-0.0301444524666294","-4.9877109375","1.5703125","0.5","1.5703125"
"1","-0.0269501215370838","-4.507349609375","1.62027990818024","0.5","1.62027990818024"
"1","-0.0238001339312177","-4.03135498046875","1.67024743556976","0.5","1.67024743556976"
"1","-0.0209448335226625","-3.559931640625","1.72021484375","0.5","1.72021484375"
"1","-0.0179729468072765","-3.08493115234375","1.77018225193024","0.5","1.77018225193024"
"1","-0.0147778991959058","-2.59801098632812","1.82014977931976","0.5","1.82014977931976"
"1","-0.0116837027235306","-2.09928369140625","1.8701171875","0.5","1.8701171875"
"1","-0.00822901711217128","-1.59871008300781","1.92008459568024","0.5","1.92008459568024"
"1","-0.00542020779903396","-1.13211608886719","1.97005212306976","0.5","1.97005212306976"
"1","-0.00258207319348003","-0.676434753417969","2.02001953125","0.5","2.02001953125"
"2","-0.000234603888316087","-0.355702392578125","2.19189453125","1","2.19189453125"
"2","-0.0030212402180041","-0.775607971191406","2.24186205863953","1","2.24186205863953"
"2","-0.00626635574008105","-1.28562927246094","2.29182934761047","1","2.29182934761047"
"2","-0.00936770447879098","-1.82155810546875","2.341796875","1","2.341796875"
"2","-0.0129890440803138","-2.33587133789062","2.39176440238953","1","2.39176440238953"
"2","-0.0158157345140353","-2.8204541015625","2.44173169136047","1","2.44173169136047"
"2","-0.0192890165635617","-3.31760986328125","2.49169921875","1","2.49169921875"
"2","-0.0223295683099423","-3.79230615234375","2.54166674613953","1","2.54166674613953"
"2","-0.0254144670179812","-4.281548828125","2.59163403511047","1","2.59163403511047"
"2","-0.0285451405943604","-4.7625830078125","2.6416015625","1","2.6416015625"
"2","-0.0317401900247205","-5.27821484375","2.69156908988953","1","2.69156908988953"
"2","-0.0350039008480962","-5.7708779296875","2.74153637886047","1","2.74153637886047"
"2","-0.0382547368644737","-6.28062060546875","2.79150390625","1","2.79150390625"
"2","-0.0410299289796967","-6.74545849609375","2.84147143363953","1","2.84147143363953"
"2","-0.0443451390310656","-7.223193359375","2.89143872261047","1","2.89143872261047"
"2","-0.0472154606541153","-7.69542529296875","2.94140625","1","2.94140625"
"2","-0.0504448398714885","-8.203451171875","2.99137377738953","1","2.99137377738953"
"2","-0.0538723470526747","-8.7111484375","3.04134106636047","1","3.04134106636047"
"2","-0.0568392279092222","-9.215142578125","3.09130859375","1","3.09130859375"
"2","-0.0600872044742573","-9.681763671875","3.14127612113953","1","3.14127612113953"
"2","-0.0606529720243998","-9.7850234375","3.19124341011047","1.5","3.19124341011047"
"2","-0.0578348626731895","-9.35952734375","3.2412109375","1.5","3.2412109375"
"2","-0.0549702635908034","-8.8633994140625","3.29117846488953","1.5","3.29117846488953"
